id,jlpt_level,tree_version,node_type,parent_id,path,slug,display_order,title_id,title_en,description_id,content_type,skill_domain,lesson_group,route_path,icon_key,estimated_minutes,target_xp,coin_reward,difficulty_order,unlock_order,is_mvp,is_required_for_n5,is_checkpoint,checkpoint_type,completion_rule_key,completion_rule_json,primary_dataset_refs,secondary_dataset_refs,item_filter_json,quiz_section_id,srs_deck_key,prerequisite_mode,recommended_review_after_days,tags,source_basis,source_url,notes
les_1501,N5,n5_mvp_v1,lesson,mod_15_numbers_time,n5/phase_06/mod_15_numbers_time/les_1501,numbers-0-100,104,Numbers 0–100,Numbers 0–100,Angka dasar dan variasi 4/7/9.,numbers_lesson,numbers_counters,mod_15_numbers_time,/learn/n5/phase_06/mod_15_numbers_time/les_1501,numbers_counters,12,20,2,4,72,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_numbers_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""number_value_range"": ""0-100""}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,numbers_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1502,N5,n5_mvp_v1,lesson,mod_15_numbers_time,n5/phase_06/mod_15_numbers_time/les_1502,large-numbers-and-yen,105,Large Numbers & Yen,Large Numbers & Yen,"百, 千, 万, 円 untuk belanja.",numbers_lesson,numbers_counters,mod_15_numbers_time,/learn/n5/phase_06/mod_15_numbers_time/les_1502,numbers_counters,12,20,2,5,73,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_numbers_seed.csv|japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": ""ctr_en""}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,numbers_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1503,N5,n5_mvp_v1,lesson,mod_15_numbers_time,n5/phase_06/mod_15_numbers_time/les_1503,clock-time,106,Clock Time,Clock Time,"時, 分, 半, 午前/午後.",time_lesson,numbers_counters,mod_15_numbers_time,/learn/n5/phase_06/mod_15_numbers_time/les_1503,numbers_counters,15,25,2,5,74,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv|japanese_calendar_time_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_ji"", ""ctr_fun""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,time_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1504,N5,n5_mvp_v1,lesson,mod_15_numbers_time,n5/phase_06/mod_15_numbers_time/les_1504,days-months-weekdays,107,"Days, Months, Weekdays","Days, Months, Weekdays","曜日, 月, 日 irregular readings.",calendar_lesson,numbers_counters,mod_15_numbers_time,/learn/n5/phase_06/mod_15_numbers_time/les_1504,numbers_counters,18,30,3,5,75,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_calendar_time_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""calendar_type"": [""weekday"", ""month_name"", ""day_of_month""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,calendar_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1601,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1601,general-counters-つ--個,108,General Counters つ / 個,General Counters つ / 個,Fallback benda umum dan item kecil.,counter_lesson,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1601,numbers_counters,12,20,2,5,76,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_tsu"", ""ctr_ko""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,counter_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1602,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1602,people-and-animals-counters,109,People & Animals Counters,People & Animals Counters,"人, 匹, 羽, 頭.",counter_lesson,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1602,numbers_counters,12,20,2,5,77,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_nin"", ""ctr_hiki"", ""ctr_wa"", ""ctr_tou""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,counter_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1603,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1603,object-shape-counters,110,Object Shape Counters,Object Shape Counters,"本, 枚, 冊, 台, 杯.",counter_lesson,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1603,numbers_counters,15,25,2,5,78,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_hon"", ""ctr_mai"", ""ctr_satsu"", ""ctr_dai"", ""ctr_hai""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,counter_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1604,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1604,age-frequency-duration,111,"Age, Frequency, Duration","Age, Frequency, Duration","歳, 回, 時間, 週間, ヶ月.",counter_lesson,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1604,numbers_counters,15,25,2,5,79,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_sai"", ""ctr_kai_times"", ""ctr_jikan"", ""ctr_shuukan"", ""ctr_kagetsu""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,counter_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1605,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1605,numbers-and-counters-gate,112,Numbers & Counters Gate,Numbers & Counters Gate,Irregular reading checkpoint.,quiz_gate,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1605,numbers_counters,20,40,4,5,80,true,true,true,quiz_gate,score_or_complete,"{""min_score_percent"": 80, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""recommended_for_quiz"": ""true""}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,quiz_gate",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1701,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1701,self-introduction,113,Self Introduction,Self Introduction,"Nama, asal, status, umur, hobi.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1701,mixed,15,25,2,5,81,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""basic_sentence"", ""people""]}",qsec_n5_004,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1702,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1702,at-school,114,At School,At School,"Kelas, guru, PR, ujian, jadwal.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1702,mixed,15,25,2,5,82,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""tags_contains"": ""school""}",qsec_n5_003,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1703,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1703,shopping,115,Shopping,Shopping,"Harga, counter, ください, いくら.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1703,mixed,15,25,2,5,83,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""shopping"", ""money"", ""counter""]}",qsec_n5_003,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1704,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1704,restaurant-and-food,116,Restaurant & Food,Restaurant & Food,"注文, 好き, 食べる, 飲む.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1704,mixed,15,25,2,5,84,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""food"", ""preference""]}",qsec_n5_007,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1705,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1705,directions-and-transport,117,Directions & Transport,Directions & Transport,"駅, バス, 右, 左, まっすぐ.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1705,mixed,15,25,2,5,85,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""transport"", ""direction""]}",qsec_n5_007,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1706,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1706,weather-and-seasons,118,Weather & Seasons,Weather & Seasons,"天気, 雨, 暑い, 寒い, 春夏秋冬.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1706,mixed,12,20,2,5,86,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""weather"", ""season""]}",qsec_n5_008,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1707,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1707,health-and-requests,119,Health & Requests,Health & Requests,"薬, 病気, てください, ないでください.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1707,mixed,12,20,2,5,87,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""health"", ""request""]}",qsec_n5_004,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1708,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1708,daily-scenario-gate,120,Daily Scenario Gate,Daily Scenario Gate,Mixed scenario quiz.,quiz_gate,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1708,mixed,20,40,4,5,88,true,true,true,quiz_gate,score_or_complete,"{""min_score_percent"": 80, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""set_type"": ""curated_original_n5""}",qsec_n5_001,,all,3|7,"lesson,mixed,quiz_gate",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1801,N5,n5_mvp_v1,lesson,mod_18_reading,n5/phase_08/mod_18_reading/les_1801,read-simple-sentences,121,Read Simple Sentences,Read Simple Sentences,Baca 1 kalimat dan jawab arti.,reading_lesson,reading,mod_18_reading,/learn/n5/phase_08/mod_18_reading/les_1801,reading,12,20,2,5,89,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""difficulty_level"": [1, 2]}",qsec_n5_008,,all,3|7,"lesson,reading,reading_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1802,N5,n5_mvp_v1,lesson,mod_18_reading,n5/phase_08/mod_18_reading/les_1802,short-passage-daily-routine,122,Short Passage: Daily Routine,Short Passage: Daily Routine,Rutinitas harian 2–4 kalimat.,reading_lesson,reading,mod_18_reading,/learn/n5/phase_08/mod_18_reading/les_1802,reading,15,25,2,5,90,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",reading_passages_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""topic"": ""daily_routine""}",qsec_n5_008,,all,3|7,"lesson,reading,reading_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1803,N5,n5_mvp_v1,lesson,mod_18_reading,n5/phase_08/mod_18_reading/les_1803,short-passage-schedule-and-time,123,Short Passage: Schedule & Time,Short Passage: Schedule & Time,"Jadwal, jam, tanggal, dan hari.",reading_lesson,reading,mod_18_reading,/learn/n5/phase_08/mod_18_reading/les_1803,reading,15,25,2,5,91,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",reading_passages_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""topic"": ""schedule_time""}",qsec_n5_008,,all,3|7,"lesson,reading,reading_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1804,N5,n5_mvp_v1,lesson,mod_18_reading,n5/phase_08/mod_18_reading/les_1804,short-passage-shopping-notice,124,Short Passage: Shopping/Notice,Short Passage: Shopping/Notice,"Pengumuman pendek, harga, dan tempat.",reading_lesson,reading,mod_18_reading,/learn/n5/phase_08/mod_18_reading/les_1804,reading,15,25,2,5,92,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",reading_passages_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""topic"": ""shopping_notice""}",qsec_n5_008,,all,3|7,"lesson,reading,reading_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1901,N5,n5_mvp_v1,lesson,mod_19_listening,n5/phase_08/mod_19_listening/les_1901,kana-and-vocab-listening,125,Kana & Vocab Listening,Kana & Vocab Listening,"Dengar kana/kata, pilih jawaban.",listening_lesson,listening,mod_19_listening,/learn/n5/phase_08/mod_19_listening/les_1901,listening,12,20,2,5,93,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",kana_characters_hiragana_katakana.csv|jlpt_n5_vocabulary_seed_with_examples.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""recommended_for_quiz"": ""true""}",qsec_n5_007,,all,3|7,"lesson,listening,listening_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1902,N5,n5_mvp_v1,lesson,mod_19_listening,n5/phase_08/mod_19_listening/les_1902,sentence-listening,126,Sentence Listening,Sentence Listening,Dengar kalimat pendek dan pilih arti.,listening_lesson,listening,mod_19_listening,/learn/n5/phase_08/mod_19_listening/les_1902,listening,15,25,2,5,94,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""recommended_for_quiz"": ""true""}",qsec_n5_007,,all,3|7,"lesson,listening,listening_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1903,N5,n5_mvp_v1,lesson,mod_19_listening,n5/phase_08/mod_19_listening/les_1903,question-and-response,127,Question & Response,Question & Response,"Dengar pertanyaan, pilih respon.",listening_lesson,listening,mod_19_listening,/learn/n5/phase_08/mod_19_listening/les_1903,listening,15,25,2,5,95,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",listening_scripts_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""script_type"": ""question_response""}",qsec_n5_007,,all,3|7,"lesson,listening,listening_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1904,N5,n5_mvp_v1,lesson,mod_19_listening,n5/phase_08/mod_19_listening/les_1904,dictation-lite,128,Dictation Lite,Dictation Lite,Ketik kata kunci dari audio.,listening_lesson,listening,mod_19_listening,/learn/n5/phase_08/mod_19_listening/les_1904,listening,15,25,2,5,96,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",listening_scripts_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""activity"": ""dictation""}",qsec_n5_007,,all,3|7,"lesson,listening,listening_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1905,N5,n5_mvp_v1,lesson,mod_19_listening,n5/phase_08/mod_19_listening/les_1905,reading-and-listening-gate,129,Reading & Listening Gate,Reading & Listening Gate,Checkpoint comprehension.,quiz_gate,reading_listening,mod_19_listening,/learn/n5/phase_08/mod_19_listening/les_1905,reading_listening,25,45,4,5,97,true,true,true,quiz_gate,score_or_complete,"{""min_score_percent"": 80, ""required_items"": ""all_or_required_count""}",jlpt_n5_quiz_sections_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""section_key"": [""reading_quiz"", ""listening_quiz""]}",qsec_n5_007|qsec_n5_008,,all,3|7,"lesson,reading_listening,quiz_gate",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_2001,N5,n5_mvp_v1,lesson,mod_20_review_mock,n5/phase_09/mod_20_review_mock/les_2001,srs-catch-up,130,SRS Catch-up,SRS Catch-up,Review semua due cards.,srs_review,srs,mod_20_review_mock,/learn/n5/phase_09/mod_20_review_mock/les_2001,srs,20,30,3,5,98,true,true,false,,mark_complete,"{""type"": ""mark_complete""}",srs_cards_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""due"": ""true""}",,,all,3|7,"lesson,srs,srs_review",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_2002,N5,n5_mvp_v1,lesson,mod_20_review_mock,n5/phase_09/mod_20_review_mock/les_2002,weakness-mix-quiz,131,Weakness Mix Quiz,Weakness Mix Quiz,Quiz dari kategori akurasi rendah.,adaptive_quiz,mixed,mod_20_review_mock,/learn/n5/phase_09/mod_20_review_mock/les_2002,mixed,20,35,3,5,99,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_quiz_templates_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""strategy"": ""lowest_accuracy""}",qsec_n5_001,,all,3|7,"lesson,mixed,adaptive_quiz",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_2003,N5,n5_mvp_v1,lesson,mod_20_review_mock,n5/phase_09/mod_20_review_mock/les_2003,mini-mock-vocabulary,132,Mini Mock: Vocabulary,Mini Mock: Vocabulary,Simulasi kosakata 20 menit.,mock_section,vocabulary,mod_20_review_mock,/learn/n5/phase_09/mod_20_review_mock/les_2003,vocabulary,20,50,5,5,100,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_quiz_sections_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""section_key"": ""mock_vocab""}",qsec_n5_009,deck_vocabulary_n5,all,1|3|7|14,"lesson,vocabulary,mock_section",curated_roadmap_seed,https://www.jlpt.jp/sp/e/guideline/testsections.html,
les_2004,N5,n5_mvp_v1,lesson,mod_20_review_mock,n5/phase_09/mod_20_review_mock/les_2004,mini-mock-grammar-plus-reading,133,Mini Mock: Grammar + Reading,Mini Mock: Grammar + Reading,Simulasi grammar + reading 40 menit.,mock_section,grammar_reading,mod_20_review_mock,/learn/n5/phase_09/mod_20_review_mock/les_2004,grammar_reading,40,70,7,5,101,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_quiz_sections_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""section_key"": ""mock_grammar_reading""}",qsec_n5_010,,all,3|7,"lesson,grammar_reading,mock_section",curated_roadmap_seed,https://www.jlpt.jp/sp/e/guideline/testsections.html,
les_2005,N5,n5_mvp_v1,lesson,mod_20_review_mock,n5/phase_09/mod_20_review_mock/les_2005,mini-mock-listening,134,Mini Mock: Listening,Mini Mock: Listening,Simulasi listening 30 menit.,mock_section,listening,mod_20_review_mock,/learn/n5/phase_09/mod_20_review_mock/les_2005,listening,30,60,6,5,102,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_quiz_sections_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""section_key"": ""mock_listening""}",qsec_n5_011,,all,3|7,"lesson,listening,mock_section",curated_roadmap_seed,https://www.jlpt.jp/sp/e/guideline/testsections.html,
les_2006,N5,n5_mvp_v1,lesson,mod_20_review_mock,n5/phase_09/mod_20_review_mock/les_2006,full-n5-mock-test,135,Full N5 Mock Test,Full N5 Mock Test,Simulasi full 90 menit.,mock_test,mixed,mod_20_review_mock,/learn/n5/phase_09/mod_20_review_mock/les_2006,mixed,90,150,15,5,103,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_quiz_sections_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""quiz_mode"": ""mock_test""}",qsec_n5_009|qsec_n5_010|qsec_n5_011,,all,3|7,"lesson,mixed,mock_test",curated_roadmap_seed,https://www.jlpt.jp/sp/e/guideline/testsections.html,
les_2007,N5,n5_mvp_v1,lesson,mod_20_review_mock,n5/phase_09/mod_20_review_mock/les_2007,final-review-plan,136,Final Review Plan,Final Review Plan,Review final berdasarkan hasil mock.,review_plan,mixed,mod_20_review_mock,/learn/n5/phase_09/mod_20_review_mock/les_2007,mixed,15,30,3,5,104,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",progress_stats,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""source"": ""mock_results""}",qsec_n5_001,,all,3|7,"lesson,mixed,review_plan",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
